experiment,repeat_id,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
additive_bias,22,-0.5,score_low_bias,0.9654520723419,0.961642423324169,0.965427603274366,0.00378517995019678,0.1688,0,0.1478,,,1,0,0.25,0.00115080586625843,0.250736251274174,0.00164505939061038,-0.4976363086485,0.1478,739,0.1478,0,739,0,1,0,0.00378517995019679,0,0.0256101485128335,0.0256101485128335,1,1
additive_bias,22,-0.25,score_low_bias,0.9654520723419,0.961642423324169,0.965427603274366,0.00378517995019678,0.1688,0,0.1478,,,1,0,0.0625,0.00115080586625843,0.0631442406503845,0.00164505939061038,-0.2476363086485,0.1478,739,0.1478,0,739,0,1,0,0.00378517995019679,0,0.0256101485128335,0.0256101485128335,1,1
additive_bias,22,-0.1,score_low_bias,0.9654520723419,0.962038117458665,0.965427603274366,0.00338948581570131,0.1688,0.0034,0.1478,1,0,1,0,0.01,0.00115080586625843,0.010589034276111,0.00164505939061038,-0.0976363086484995,0.1444,722,0.1444,0,722,0,1,0,0.00338948581570136,0,0.0234728934605358,0.0234728934605358,1,1
additive_bias,22,0,no_bias,0.9654520723419,0.9654520723419,0.965427603274366,-2.44690675336168e-05,0.1688,0.1688,0.1478,1,0,1,0,0,0.00115080586625843,0.000552230026595235,0.00164505939061038,0.0023636913515005,0.021,105,0,0.021,0,105,0,1,0,-2.44690675336253e-05,0.0011651936920774,0.0011651936920774,1,1
additive_bias,22,0.1,score_high_bias,0.9654520723419,0.949760025021628,0.965427603274366,0.0156675782527381,0.1688,0.5994,0.1478,0.281614948281615,0.718385051718385,1,0,0.01,0.00115080586625843,0.0105154257770795,0.00164505939061038,0.102363691351501,0.4516,2258,0.4306,0.021,2153,105,0.953498671390611,0.0465013286093888,0.0156920473202718,-2.44690675336253e-05,-0.0346934859449473,0.034801852054485,1,1
additive_bias,22,0.25,score_high_bias,0.9654520723419,0.919759184657499,0.965427603274366,0.0456684186168672,0.1688,0.78,0.1478,0.216410256410256,0.783589743589744,1,0,0.0625,0.00115080586625843,0.062960219402806,0.00164505939061038,0.2523636913515,0.6322,3161,0.6112,0.021,3056,105,0.966782663714014,0.0332173362859855,0.0456928876844009,-2.44690675336253e-05,-0.0722372961355065,0.0723147053969226,1,1
additive_bias,22,0.5,score_high_bias,0.9654520723419,0.857148532171659,0.965427603274366,0.108279071102707,0.1688,0.9526,0.1478,0.17719924417384,0.82280075582616,1,0,0.25,0.00115080586625843,0.250368208779017,0.00164505939061038,0.502363691351501,0.8048,4024,0.7838,0.021,3919,105,0.973906560636183,0.0260934393638171,0.108303540170241,-2.44690675336253e-05,-0.13454158934233,0.134602397164233,1,1
additive_bias,23,-0.5,score_low_bias,0.965517289117311,0.961763145857671,0.96452441577318,0.00276126991550862,0.158,0,0.0506,,,1,0,0.25,0.00199721043120948,0.245895942520189,0.000821602657817269,-0.475929795879662,0.0506,253,0.0506,0,253,0,1,0,0.00276126991550855,0,0.0545705516898923,0.0545705516898923,1,1
additive_bias,23,-0.25,score_low_bias,0.965517289117311,0.961763145857671,0.96452441577318,0.00276126991550862,0.158,0,0.0506,,,1,0,0.0625,0.00199721043120948,0.0609050021368759,0.000821602657817269,-0.225929795879662,0.0506,253,0.0506,0,253,0,1,0,0.00276126991550855,0,0.0545705516898923,0.0545705516898923,1,1
additive_bias,23,-0.1,score_low_bias,0.965517289117311,0.962214960550241,0.96452441577318,0.00230945522293868,0.158,0.0036,0.0506,1,0,1,0,0.01,0.00199721043120948,0.00991043790688784,0.000821602657817269,-0.0759297958796617,0.047,235,0.047,0,235,0,1,0,0.0023094552229387,0,0.0491373451689086,0.0491373451689086,1,1
additive_bias,23,0,no_bias,0.965517289117311,0.965517289117311,0.96452441577318,-0.000992873344131562,0.158,0.158,0.0506,1,0,1,0,0,0.00199721043120948,0.000914061753562502,0.000821602657817269,0.0240702041203383,0.1074,537,0,0.1074,0,537,0,1,0,-0.000992873344131621,0.00924463076472645,0.00924463076472645,1,1
additive_bias,23,0.1,score_high_bias,0.965517289117311,0.949917619929642,0.96452441577318,0.0146067958435381,0.158,0.5918,0.0506,0.266982088543427,0.733017911456573,1,0,0.01,0.00199721043120948,0.0119176856002372,0.000821602657817269,0.124070204120338,0.5412,2706,0.4338,0.1074,2169,537,0.801552106430155,0.198447893569845,0.0155996691876697,-0.000992873344131621,-0.0269896449437141,0.030658799947896,1,1
additive_bias,23,0.25,score_high_bias,0.965517289117311,0.918228115854081,0.96452441577318,0.0462962999190983,0.158,0.7854,0.0506,0.201171377641966,0.798828622358034,1,0,0.0625,0.00199721043120948,0.0659231213702492,0.000821602657817269,0.274070204120338,0.7348,3674,0.6274,0.1074,3137,537,0.85383777898748,0.14616222101252,0.04728917326323,-0.000992873344131621,-0.0630053074565846,0.0657077389866108,1,1
additive_bias,23,0.5,score_high_bias,0.965517289117311,0.85875732877757,0.96452441577318,0.10576708699561,0.158,0.9492,0.0506,0.16645596291614,0.83354403708386,1,0,0.25,0.00199721043120948,0.255932180986936,0.000821602657817269,0.524070204120338,0.8986,4493,0.7912,0.1074,3956,537,0.880480747829958,0.119519252170042,0.106759960339741,-0.000992873344131621,-0.1177020776715,0.119911900382676,1,1
additive_bias,24,-0.5,score_low_bias,0.964631986234714,0.961061886495055,0.964362256747189,0.00330037025213314,0.1568,0,0.0964,,,1,0,0.25,0.00124308459344289,0.245149444490213,0.000680789616577936,-0.490147213509942,0.0964,482,0.0964,0,482,0,1,0,0.00330037025213318,0,0.0342362059349915,0.0342362059349915,1,1
additive_bias,24,-0.25,score_low_bias,0.964631986234714,0.961061886495055,0.964362256747189,0.00330037025213314,0.1568,0,0.0964,,,1,0,0.0625,0.00124308459344289,0.0603076752807422,0.000680789616577936,-0.240147213509942,0.0964,482,0.0964,0,482,0,1,0,0.00330037025213318,0,0.0342362059349915,0.0342362059349915,1,1
additive_bias,24,-0.1,score_low_bias,0.964631986234714,0.961551265595185,0.964362256747189,0.00281099115200389,0.1568,0.004,0.0964,1,0,1,0,0.01,0.00124308459344289,0.00940261375505958,0.000680789616577936,-0.0901472135099416,0.0924,462,0.0924,0,462,0,1,0,0.00281099115200388,0,0.0304219821645442,0.0304219821645442,1,1
additive_bias,24,0,no_bias,0.964631986234714,0.964631986234714,0.964362256747189,-0.00026972948752535,0.1568,0.1568,0.0964,1,0,1,0,0,0.00124308459344289,0.000465906071271152,0.000680789616577936,0.00985278649005839,0.0604,302,0,0.0604,0,302,0,1,0,-0.000269729487525381,0.00446571999214208,0.00446571999214208,1,1
additive_bias,24,0.1,score_high_bias,0.964631986234714,0.948239931664611,0.964362256747189,0.0161223250825775,0.1568,0.5968,0.0964,0.262734584450402,0.737265415549598,1,0,0.01,0.00124308459344289,0.0115291983874827,0.000680789616577936,0.109852786490058,0.5004,2502,0.44,0.0604,2200,302,0.8792965627498,0.1207034372502,0.0163920545701029,-0.000269729487525381,-0.0322188750651029,0.0332969305707999,1,1
additive_bias,24,0.25,score_high_bias,0.964631986234714,0.916992290221066,0.964362256747189,0.0473699665261225,0.1568,0.7842,0.0964,0.199948992603928,0.800051007396072,1,0,0.0625,0.00124308459344289,0.0656241368618001,0.000680789616577936,0.259852786490058,0.6878,3439,0.6274,0.0604,3137,302,0.91218377435301,0.0878162256469904,0.0476396960136479,-0.000269729487525381,-0.0688717163799397,0.0696560417289521,1,1
additive_bias,24,0.5,score_high_bias,0.964631986234714,0.854211501943311,0.964362256747189,0.110150754803878,0.1568,0.956,0.0964,0.164016736401674,0.835983263598326,1,0,0.25,0.00124308459344289,0.255782367652329,0.000680789616577936,0.509852786490058,0.8596,4298,0.7992,0.0604,3996,302,0.929734760353653,0.0702652396463471,0.110420484291403,-0.000269729487525381,-0.128141873899346,0.128769443670229,1,1
additive_bias,25,-0.5,score_low_bias,0.965546109698113,0.96150505924652,0.964849599682746,0.00334454043622578,0.1664,0,0.0714,,,1,0,0.25,0.0011862169158657,0.257814197453945,0.0015211374997776,-0.482901176358415,0.0714,357,0.0714,0,357,0,1,0,0.00334454043622584,0,0.0468423030283731,0.0468423030283731,1,1
additive_bias,25,-0.25,score_low_bias,0.965546109698113,0.96150505924652,0.964849599682746,0.00334454043622578,0.1664,0,0.0714,,,1,0,0.0625,0.0011862169158657,0.066753744642066,0.0015211374997776,-0.232901176358415,0.0714,357,0.0714,0,357,0,1,0,0.00334454043622584,0,0.0468423030283731,0.0468423030283731,1,1
additive_bias,25,-0.1,score_low_bias,0.965546109698113,0.962027176943967,0.964849599682746,0.00282242273877853,0.1664,0.0044,0.0714,1,0,1,0,0.01,0.0011862169158657,0.0121174729549386,0.0015211374997776,-0.082901176358415,0.067,335,0.067,0,335,0,1,0,0.00282242273877858,0,0.0421257125190833,0.0421257125190833,1,1
additive_bias,25,0,no_bias,0.965546109698113,0.965546109698113,0.964849599682746,-0.000696510015367524,0.1664,0.1664,0.0714,1,0,1,0,0,0.0011862169158657,0.000693291830187049,0.0015211374997776,0.017098823641585,0.095,475,0,0.095,0,475,0,1,0,-0.000696510015367534,0.00733168437228983,0.00733168437228983,1,1
additive_bias,25,0.1,score_high_bias,0.965546109698113,0.949528876434514,0.964849599682746,0.0153207232482323,0.1664,0.6038,0.0714,0.275587943027493,0.724412056972508,1,0,0.01,0.0011862169158657,0.00926911070543546,0.0015211374997776,0.117098823641585,0.5324,2662,0.4374,0.095,2187,475,0.821562734785875,0.178437265214125,0.0160172332635998,-0.000696510015367534,-0.0287767153422846,0.0313932067598936,1,1
additive_bias,25,0.25,score_high_bias,0.965546109698113,0.918314095231455,0.964849599682746,0.0465355044512913,0.1664,0.792,0.0714,0.21010101010101,0.78989898989899,1,0,0.0625,0.0011862169158657,0.0596328390183081,0.0015211374997776,0.267098823641585,0.7206,3603,0.6256,0.095,3128,475,0.868165417707466,0.131834582292534,0.0472320144666588,-0.000696510015367534,-0.0645788293800878,0.0665119684735309,1,1
additive_bias,25,0.5,score_high_bias,0.965546109698113,0.861047385958669,0.964849599682746,0.103802213724077,0.1664,0.9504,0.0714,0.175084175084175,0.824915824915825,1,0,0.25,0.0011862169158657,0.243572386206429,0.0015211374997776,0.517098823641585,0.879,4395,0.784,0.095,3920,475,0.891922639362912,0.108077360637088,0.104498723739444,-0.000696510015367534,-0.11809125565879,0.119676033850753,1,1
additive_bias,26,-0.5,score_low_bias,0.965408322542334,0.961453682998927,0.965112639100037,0.003658956101109,0.1666,0,0.1,,,1,0,0.25,0.00137339686436375,0.245614471723109,0.000688368618390599,-0.489689250605006,0.1,500,0.1,0,500,0,1,0,0.00365895610110898,0,0.0365895610110898,0.0365895610110898,1,1
additive_bias,26,-0.25,score_low_bias,0.965408322542334,0.961453682998927,0.965112639100037,0.003658956101109,0.1666,0,0.1,,,1,0,0.0625,0.00137339686436375,0.0606140586252837,0.000688368618390599,-0.239689250605006,0.1,500,0.1,0,500,0,1,0,0.00365895610110898,0,0.0365895610110898,0.0365895610110898,1,1
additive_bias,26,-0.1,score_low_bias,0.965408322542334,0.961831728235938,0.965112639100037,0.00328091086409887,0.1666,0.003,0.1,1,0,1,0,0.01,0.00137339686436375,0.00961381076658827,0.000688368618390599,-0.0896892506050063,0.097,485,0.097,0,485,0,1,0,0.00328091086409878,0,0.0338238233412245,0.0338238233412245,1,1
additive_bias,26,0,no_bias,0.965408322542334,0.965408322542334,0.965112639100037,-0.000295683442296912,0.1666,0.1666,0.1,1,0,1,0,0,0.00137339686436375,0.000613645527457988,0.000688368618390599,0.0103107493949937,0.0666,333,0,0.0666,0,333,0,1,0,-0.000295683442296971,0.00443969132578034,0.00443969132578034,1,1
additive_bias,26,0.1,score_high_bias,0.965408322542334,0.949516331163068,0.965112639100037,0.0155963079369688,0.1666,0.6006,0.1,0.277389277389277,0.722610722610723,1,0,0.01,0.00137339686436375,0.0116134802883277,0.000688368618390599,0.110310749394994,0.5006,2503,0.434,0.0666,2170,333,0.866959648421894,0.133040351578106,0.0158919913792656,-0.000295683442296971,-0.0311552295984192,0.0323365457881794,1,1
additive_bias,26,0.25,score_high_bias,0.965408322542334,0.917916015133137,0.965112639100037,0.0471966239668993,0.1666,0.79,0.1,0.210886075949367,0.789113924050633,1,0,0.0625,0.00137339686436375,0.0656132324296323,0.000688368618390599,0.260310749394994,0.69,3450,0.6234,0.0666,3117,333,0.903478260869565,0.0965217391304348,0.0474923074091962,-0.000295683442296971,-0.068400904299854,0.0692579577557872,1,1
additive_bias,26,0.5,score_high_bias,0.965408322542334,0.858685138667054,0.965112639100037,0.106427500432982,0.1666,0.953,0.1,0.174816369359916,0.825183630640084,1,0,0.25,0.00137339686436375,0.255612819331807,0.000688368618390599,0.510310749394994,0.853,4265,0.7864,0.0666,3932,333,0.921922626025791,0.0780773739742087,0.106723183875279,-0.000295683442296971,-0.124768464751444,0.12546174363139,1,1
additive_bias,27,-0.5,score_low_bias,0.964706353239742,0.960822379731057,0.964418266313904,0.00359588658284737,0.1616,0,0.097,,,1,0,0.25,0.0015292839278984,0.257800331493811,0.00102358329434227,-0.489661905297562,0.097,485,0.097,0,485,0,1,0,0.00359588658284732,0,0.0370709956994569,0.0370709956994569,1,1
additive_bias,27,-0.25,score_low_bias,0.964706353239742,0.960822379731057,0.964418266313904,0.00359588658284737,0.1616,0,0.097,,,1,0,0.0625,0.0015292839278984,0.0665937424940316,0.00102358329434227,-0.239661905297562,0.097,485,0.097,0,485,0,1,0,0.00359588658284732,0,0.0370709956994569,0.0370709956994569,1,1
additive_bias,27,-0.1,score_low_bias,0.964706353239742,0.961253197622895,0.964418266313904,0.00316506869100885,0.1616,0.0036,0.097,1,0,1,0,0.01,0.0015292839278984,0.0118697890941642,0.00102358329434227,-0.0896619052975619,0.0934,467,0.0934,0,467,0,1,0,0.00316506869100886,0,0.0338872450857479,0.0338872450857479,1,1
additive_bias,27,0,no_bias,0.964706353239742,0.964706353239742,0.964418266313904,-0.00028808692583826,0.1616,0.1616,0.097,1,0,1,0,0,0.0015292839278984,0.000387153494252597,0.00102358329434227,0.0103380947024381,0.0646,323,0,0.0646,0,323,0,1,0,-0.000288086925838263,0.00445954993557683,0.00445954993557683,1,1
additive_bias,27,0.1,score_high_bias,0.964706353239742,0.948467127737577,0.964418266313904,0.0159511385763267,0.1616,0.5986,0.097,0.269963247577681,0.730036752422319,1,0,0.01,0.0015292839278984,0.00890451789434102,0.00102358329434227,0.110338094702438,0.5016,2508,0.437,0.0646,2185,323,0.871212121212121,0.128787878787879,0.0162392255021649,-0.000288086925838263,-0.0318005155030436,0.0329491874561467,1,1
additive_bias,27,0.25,score_high_bias,0.964706353239742,0.917842117159005,0.964418266313904,0.0465761491548989,0.1616,0.7828,0.097,0.206438426162494,0.793561573837506,1,0,0.0625,0.0015292839278984,0.0591805644944737,0.00102358329434227,0.260338094702438,0.6858,3429,0.6212,0.0646,3106,323,0.905803441236512,0.0941965587634879,0.0468642360807372,-0.000288086925838263,-0.0679150614682107,0.0687552099833413,1,1
additive_bias,27,0.5,score_high_bias,0.964706353239742,0.856400686217694,0.964418266313904,0.10801758009621,0.1616,0.9536,0.097,0.169463087248322,0.830536912751678,1,0,0.25,0.0015292839278984,0.242973975494695,0.00102358329434227,0.510338094702438,0.8566,4283,0.792,0.0646,3960,323,0.924585570861546,0.0754144291384544,0.108305667022048,-0.000288086925838263,-0.126100373682244,0.126773002507456,1,1
additive_bias,28,-0.5,score_low_bias,0.966401616557949,0.962732956691502,0.965466984034753,0.0027340273432509,0.1624,0,0.2832,,,0.573446327683616,0.426553672316384,0.25,0.00226981510826758,0.26718177930282,0.000912472428077434,-0.515057415329556,0.2832,1416,0.1624,0.1208,812,604,0.573446327683616,0.426553672316384,0.00366865986644627,-0.000934632523195477,0.00965405135328671,0.0162545635227463,1,1
additive_bias,28,-0.25,score_low_bias,0.966401616557949,0.962732956691502,0.965466984034753,0.0027340273432509,0.1624,0,0.2832,,,0.573446327683616,0.426553672316384,0.0625,0.00226981510826758,0.0713336787301013,0.000912472428077434,-0.265057415329556,0.2832,1416,0.1624,0.1208,812,604,0.573446327683616,0.426553672316384,0.00366865986644627,-0.000934632523195477,0.00965405135328671,0.0162545635227463,1,1
additive_bias,28,-0.1,score_low_bias,0.966401616557949,0.963129843475849,0.965466984034753,0.00233714055890444,0.1624,0.0034,0.2832,1,0,0.573446327683616,0.426553672316384,0.01,0.00226981510826758,0.0138248183864702,0.000912472428077434,-0.115057415329556,0.2798,1399,0.159,0.1208,795,604,0.568263045032166,0.431736954967834,0.00327177308209985,-0.000934632523195477,0.00835289692246023,0.0150336154585251,1,1
additive_bias,28,0,no_bias,0.966401616557949,0.966401616557949,0.965466984034753,-0.000934632523195478,0.1624,0.1624,0.2832,1,0,0.573446327683616,0.426553672316384,0,0.00226981510826758,0.000485578157382703,0.000912472428077434,-0.0150574153295563,0.1208,604,0,0.1208,0,604,0,1,0,-0.000934632523195477,-0.00773702419863805,0.00773702419863805,1,1
additive_bias,28,0.1,score_high_bias,0.966401616557949,0.950924140932762,0.965466984034753,0.0145428431019914,0.1624,0.5966,0.2832,0.272209185383842,0.727790814616158,0.573446327683616,0.426553672316384,0.01,0.00226981510826758,0.00714633792829525,0.000912472428077434,0.0849425846704437,0.3134,1567,0.3134,0,1567,0,1,0,0.0145428431019914,0,-0.0464034559731697,0.0464034559731697,1,1
additive_bias,28,0.25,score_high_bias,0.966401616557949,0.919611713735592,0.965466984034753,0.0458552702991609,0.1624,0.7882,0.2832,0.206039076376554,0.793960923623446,0.573446327683616,0.426553672316384,0.0625,0.00226981510826758,0.0546374775846641,0.000912472428077434,0.234942584670444,0.505,2525,0.505,0,2525,0,1,0,0.0458552702991609,0,-0.0908025154438829,0.0908025154438829,1,1
additive_bias,28,0.5,score_high_bias,0.966401616557949,0.858359546293701,0.965466984034753,0.107107437741052,0.1624,0.9552,0.2832,0.17001675041876,0.829983249581239,0.573446327683616,0.426553672316384,0.25,0.00226981510826758,0.233789377011946,0.000912472428077434,0.484942584670444,0.672,3360,0.672,0,3360,0,1,0,0.107107437741052,0,-0.159386068067042,0.159386068067042,1,1
additive_bias,29,-0.5,score_low_bias,0.964917611047581,0.961498510154872,0.964787965787775,0.00328945563290328,0.1536,0,0.1088,,,1,0,0.25,0.00178454150476438,0.239125615271065,0.000721080572422463,-0.493641585493103,0.1088,544,0.1088,0,544,0,1,0,0.00328945563290327,0,0.0302339672141845,0.0302339672141845,1,1
additive_bias,29,-0.25,score_low_bias,0.964917611047581,0.961498510154872,0.964787965787775,0.00328945563290328,0.1536,0,0.1088,,,1,0,0.0625,0.00178454150476438,0.0574713803375665,0.000721080572422463,-0.243641585493103,0.1088,544,0.1088,0,544,0,1,0,0.00328945563290327,0,0.0302339672141845,0.0302339672141845,1,1
additive_bias,29,-0.1,score_low_bias,0.964917611047581,0.961926449800463,0.964787965787775,0.00286151598731177,0.1536,0.0034,0.1088,1,0,1,0,0.01,0.00178454150476438,0.00847883937746753,0.000721080572422463,-0.0936415854931031,0.1054,527,0.1054,0,527,0,1,0,0.00286151598731184,0,0.0271491080390117,0.0271491080390117,1,1
additive_bias,29,0,no_bias,0.964917611047581,0.964917611047581,0.964787965787775,-0.000129645259805189,0.1536,0.1536,0.1088,1,0,1,0,0,0.00178454150476438,0.000817145404068196,0.000721080572422463,0.00635841450689689,0.0448,224,0,0.0448,0,224,0,1,0,-0.000129645259805173,0.00289386740636547,0.00289386740636547,1,1
additive_bias,29,0.1,score_high_bias,0.964917611047581,0.948714234379857,0.964787965787775,0.016073731407918,0.1536,0.6014,0.1088,0.255404057199867,0.744595942800133,1,0,0.01,0.00178454150476438,0.0131554514306689,0.000721080572422463,0.106358414506897,0.4926,2463,0.4478,0.0448,2239,224,0.909053999187982,0.0909460008120179,0.0162033766677232,-0.000129645259805173,-0.0326303926267114,0.0331567639616898,1,1
additive_bias,29,0.25,score_high_bias,0.964917611047581,0.91708807073468,0.964787965787775,0.0476998950530953,0.1536,0.7926,0.1088,0.193792581377744,0.806207418622256,1,0,0.0625,0.00178454150476438,0.0691629104705699,0.000721080572422463,0.256358414506897,0.6838,3419,0.639,0.0448,3195,224,0.934483767183387,0.0655162328166131,0.0478295403129004,-0.000129645259805173,-0.0697570854827366,0.0701362760642083,1,1
additive_bias,29,0.5,score_high_bias,0.964917611047581,0.859780242316399,0.964787965787775,0.105007723471377,0.1536,0.9498,0.1088,0.161718256475047,0.838281743524953,1,0,0.25,0.00178454150476438,0.262508675537072,0.000721080572422463,0.506358414506897,0.841,4205,0.7962,0.0448,3981,224,0.946730083234245,0.0532699167657551,0.105137368731182,-0.000129645259805173,-0.124860551095573,0.125168863247309,1,1
additive_bias,30,-0.5,score_low_bias,0.964655256070351,0.960921730801642,0.961987054390875,0.00106532358923361,0.1592,0,0.3594,,,0.442960489705064,0.557039510294936,0.25,0.00125725580328914,0.244375632002862,0.000862886986732968,-0.527614801250768,0.3594,1797,0.1592,0.2002,796,1001,0.442960489705064,0.557039510294936,0.00373352526870986,-0.00266820167947618,0.00296417247978207,0.0178122619593379,1,1
additive_bias,30,-0.25,score_low_bias,0.964655256070351,0.960921730801642,0.961987054390875,0.00106532358923361,0.1592,0,0.3594,,,0.442960489705064,0.557039510294936,0.0625,0.00125725580328914,0.0598633598542704,0.000862886986732968,-0.277614801250768,0.3594,1797,0.1592,0.2002,796,1001,0.442960489705064,0.557039510294936,0.00373352526870986,-0.00266820167947618,0.00296417247978207,0.0178122619593379,1,1
additive_bias,30,-0.1,score_low_bias,0.964655256070351,0.961336274455078,0.961987054390875,0.00065077993579743,0.1592,0.0036,0.3594,1,0,0.442960489705064,0.557039510294936,0.01,0.00125725580328914,0.00915599656511552,0.000862886986732968,-0.127614801250768,0.3558,1779,0.1556,0.2002,778,1001,0.437324339516582,0.562675660483418,0.00331898161527364,-0.00266820167947618,0.00182906108993104,0.0168273841898533,1,1
additive_bias,30,0,no_bias,0.964655256070351,0.964655256070351,0.961987054390875,-0.00266820167947623,0.1592,0.1592,0.3594,1,0,0.442960489705064,0.557039510294936,0,0.00125725580328914,0.000351087705678977,0.000862886986732968,-0.0276148012507679,0.2002,1001,0,0.2002,0,1001,0,1,0,-0.00266820167947618,-0.0133276807166642,0.0133276807166642,1,1
additive_bias,30,0.1,score_high_bias,0.964655256070351,0.948247569572217,0.961987054390875,0.0137394848186578,0.1592,0.5964,0.3594,0.266934942991281,0.733065057008719,0.442960489705064,0.557039510294936,0.01,0.00125725580328914,0.0115461788462424,0.000862886986732968,0.0723851987492321,0.237,1185,0.237,0,1185,0,1,0,0.0137394848186578,0,-0.0579725097833664,0.0579725097833664,1,1
additive_bias,30,0.25,score_high_bias,0.964655256070351,0.917963360847073,0.961987054390875,0.044023693543802,0.1592,0.7804,0.3594,0.203997949769349,0.796002050230651,0.442960489705064,0.557039510294936,0.0625,0.00125725580328914,0.0658388155570876,0.000862886986732968,0.222385198749232,0.421,2105,0.421,0,2105,0,1,0,0.044023693543802,0,-0.104569343334447,0.104569343334447,1,1
additive_bias,30,0.5,score_high_bias,0.964655256070351,0.855642231875895,0.961987054390875,0.10634482251498,0.1592,0.9516,0.3594,0.167297183690626,0.832702816309374,0.442960489705064,0.557039510294936,0.25,0.00125725580328914,0.256326543408496,0.000862886986732968,0.472385198749232,0.5922,2961,0.5922,0,2961,0,1,0,0.106344822514981,0,-0.179575856999292,0.179575856999292,1,1
additive_bias,31,-0.5,score_low_bias,0.965621596226662,0.962228688772427,0.965474741658269,0.00324605288584245,0.155,0,0.2038,,,0.760549558390579,0.239450441609421,0.25,0.00127967222245626,0.252161084534823,0.000426508173156166,-0.506006235629241,0.2038,1019,0.155,0.0488,775,244,0.760549558390579,0.239450441609421,0.00339290745423569,-0.000146854568393219,0.0159276392828384,0.0173688028588268,1,1
additive_bias,31,-0.25,score_low_bias,0.965621596226662,0.962228688772427,0.965474741658269,0.00324605288584245,0.155,0,0.2038,,,0.760549558390579,0.239450441609421,0.0625,0.00127967222245626,0.0637002289971633,0.000426508173156166,-0.256006235629241,0.2038,1019,0.155,0.0488,775,244,0.760549558390579,0.239450441609421,0.00339290745423569,-0.000146854568393219,0.0159276392828384,0.0173688028588268,1,1
additive_bias,31,-0.1,score_low_bias,0.965621596226662,0.962495474256924,0.965474741658269,0.00297926740134502,0.155,0.0022,0.2038,1,0,0.760549558390579,0.239450441609421,0.01,0.00127967222245626,0.0106237156745674,0.000426508173156166,-0.106006235629241,0.2016,1008,0.1528,0.0488,764,244,0.757936507936508,0.242063492063492,0.00312612196973825,-0.000146854568393219,0.0147781121098464,0.0162350026693029,1,1
additive_bias,31,0,no_bias,0.965621596226662,0.965621596226662,0.965474741658269,-0.000146854568393251,0.155,0.155,0.2038,1,0,0.760549558390579,0.239450441609421,0,0.00127967222245626,0.000239373459503476,0.000426508173156166,-0.0060062356292413,0.0488,244,0,0.0488,0,244,0,1,0,-0.000146854568393219,-0.00300931492609056,0.00300931492609056,1,1
additive_bias,31,0.1,score_high_bias,0.965621596226662,0.949231843606637,0.965474741658269,0.016242898051632,0.155,0.5984,0.2038,0.259024064171123,0.740975935828877,0.760549558390579,0.239450441609421,0.01,0.00127967222245626,0.00985503124443955,0.000426508173156166,0.0939937643707587,0.3946,1973,0.3946,0,1973,0,1,0,0.0162428980516321,0,-0.041162944885028,0.041162944885028,1,1
additive_bias,31,0.25,score_high_bias,0.965621596226662,0.918489948117045,0.965474741658269,0.0469847935412242,0.155,0.7892,0.2038,0.196401419158642,0.803598580841358,0.760549558390579,0.239450441609421,0.0625,0.00127967222245626,0.0617785179218437,0.000426508173156166,0.243993764370759,0.5854,2927,0.5854,0,2927,0,1,0,0.0469847935412242,0,-0.0802610070741787,0.0802610070741787,1,1
additive_bias,31,0.5,score_high_bias,0.965621596226662,0.860428555794914,0.965474741658269,0.105046185863355,0.155,0.95,0.2038,0.163157894736842,0.836842105263158,0.760549558390579,0.239450441609421,0.25,0.00127967222245626,0.248317662384184,0.000426508173156166,0.493993764370759,0.7462,3731,0.7462,0,3731,0,1,0,0.105046185863355,0,-0.140774840342208,0.140774840342208,1,1
additive_bias,32,-0.5,score_low_bias,0.965301424132598,0.961483563045277,0.964017016351497,0.00253345330622001,0.162,0,0.3026,,,0.53536021150033,0.46463978849967,0.25,0.000825523983085425,0.255469962461361,0.00112330399336138,-0.517567138779706,0.3026,1513,0.162,0.1406,810,703,0.53536021150033,0.46463978849967,0.00381786108732072,-0.00128440778110073,0.00837228455459349,0.0168614304970967,1,1
additive_bias,32,-0.25,score_low_bias,0.965301424132598,0.961483563045277,0.964017016351497,0.00253345330622001,0.162,0,0.3026,,,0.53536021150033,0.46463978849967,0.0625,0.000825523983085425,0.0654680467669145,0.00112330399336138,-0.267567138779706,0.3026,1513,0.162,0.1406,810,703,0.53536021150033,0.46463978849967,0.00381786108732072,-0.00128440778110073,0.00837228455459349,0.0168614304970967,1,1
additive_bias,32,-0.1,score_low_bias,0.965301424132598,0.961856960512101,0.964017016351497,0.00216005583939605,0.162,0.0028,0.3026,1,0,0.53536021150033,0.46463978849967,0.01,0.000825523983085425,0.0114668973502466,0.00112330399336138,-0.117567138779706,0.2998,1499,0.1592,0.1406,796,703,0.531020680453636,0.468979319546364,0.00344446362049676,-0.00128440778110073,0.00720498945762519,0.0157734202855153,1,1
